,text,sentiment
9152,"RT @rumpfshaker: ""I have never gone bankrupt,"" says Trump who has multiple businesses that went thru bankruptcy, screwed creditors out of m…",Negative
9153,RT @marla_kilfoyle: Here is what Jeb did to ed in FL  http://t.co/TP1pTWUjFa @megynkelly  @bretbaier  @FoxNewsSunday  #GOPDebate  #BATsAsk,Neutral
9154,"Perry just went oops, didn't get that question, while watching his TV at the hotel. #GOPDebates",Negative
9155,The GOP primary debate: Five takeaways http://t.co/Km1x8AO68L via @usatoday2016 #GOPDebate,Neutral
9156,"RT @KathrynBruscoBk: The ignorance, stupidity, bigotry &amp; misogyny on the Fox hosted #GOPDebate last night was laughable,disgusting &amp; fright…",Negative
9157,@Chubbies can you please take a picture from last night's #GOPDebate and photoshop 'mericas all over the candidates?,Neutral
9158,"RT @Lrihendry: #WakeUpAmerica

Fox #GOPDebates freezes out #TedCruz for 44 minutes! 

http://t.co/OPdkTmBMLY

#fair
#tcot http://t.co/EfHEw…",Negative
9159,RT @ScottWalker: .@BarackObama’s nuclear agreement with #Iran will be remembered as one of America's worst diplomatic failures. #GOPdebate …,Positive
9160,RT @megynkelly: .@FrankLuntz focus group gives low marks to @realDonaldTrump saying he’d consider third party candidacy. #GOPDebate,Negative
9161,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,Neutral
9162,"RT @TXDemParty: If you agree that none of these guys should ever be president, add your name ➡️ http://t.co/o7oSxwKQ98 #GOPDebate http://t.…",Negative
9163,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,Negative
9164,"RT @MolonLabe1776us: This is how last night should have looked...
@megynkelly @BretBaier #GOPDebate #TCOT @realDonaldTrump http://t.co/K2TK…",Neutral
9165,#TRUMP is beyond Teflon. He could cut @megynkelly into pieces &amp; feed her to Mike Wallace's disappointment &amp; his #'s would go up. #GOPDebate,Negative
9166,RT @theblaze: Pundits incensed over @megynkelly's abortion question for @ScottWalker during #GOPDebate: http://t.co/m8hAmUusrZ,Negative
9167,So what did you guys think of the #GOPdebate  ?,Neutral
9168,'The vampire rises at dawn': Scarborough and Matthews blow up on #MSNBC's debate night coverage http://t.co/SXrWfVd6BG #WeGotEd #Gopdebate,Neutral
9169,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Negative
9170,So the @realDonaldTrump is running so he can be in his own pocket instead of bribing politicians second hand #GOPdebate,Negative
9171,THE GREATEST LET DOWN IN TELEVISION HISTORY: #GOPDebates!  ALL WE DID WAS HELP #KlanManTV aka @Foxnews SWELL THE RANKS OF THEIR RATINGS,Negative
9172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9173,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,Negative
9174,"RT @sallyjayjohnson: the only candidate to say ""woman"" or ""women"" in that whole two hours was Rubio, talking about women in uniform. #GOPDe…",Positive
9175,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9176,"@BorowitzReport: Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch."" http://t.co/StOs8P4shB #ScottWalker #GOPDebate",Neutral
9177,"RT @jamiaw: Carson getting in some zingers at the end. Not riding for him at ALL, but I'll give him credit for being a medical trailblazer.…",Positive
9178,#DebateQuestionsWeWantToHear #debate #GOPDebates #veterans but we want the government to bless our veterans!,Positive
9179,#GOPDebate in a nutshell via Vote True Blue 2016 http://t.co/5rfh5zbnPm,Negative
9180,About last night. Are you watching @OutnumberedFNC ? We got @ericbolling and all the good stuff from the #GOPDebate on a Friday!,Positive
9181,Can someone tell me why Ben Carson is carrying water for people who will barely let him speak? Racism much? #GOPDebates,Negative
9182,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9183,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Negative
9184,"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Neutral
9185,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
9186,Wow look at all the diversity in the GOP!  #GOPDEBATES,Negative
9187,"RT @alexandraheuser: NYT Lib take on #GOPDebate On support4 Trump audience @ NY beer hall “In a room full of progressives, u better believe…",Positive
9188,Rubio is killing it tonight. #GOPDebates,Positive
9189,Rand Paul has my vote #GopDebates #RandPaul,Positive
9190,"@GOP #GOPDebate pre·var·i·cate, prəˈverəˌkāt/, verb. speak or act in an evasive way. synonyms: be evasive, beat around the bush, hedge",Neutral
9191,"RT @kesgardner: Huckabee: Reagan was ""trust but verify."" Obama, trust and vilify anyone who disagrees. Very strong answer about the Iran de…",Positive
9192,MItt Romney may be a billionaire by the time this Republican primary is over just based on the email list rental. #GOPDebate,Negative
9193,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",Positive
9194,I can't wait to not remember all these bros names. #GOP #GOPDebate #GOP2016 #ClownCar #GOPDebates,Negative
9195,RT @edwrather: Only one question last night in debate about veterans &amp; that was only after someone in audience suggested it #GOPDebate #Tco…,Negative
9196,@marilynarndt @princeofbordue1 I think @megynkelly was vicious and very unprofessional last night. She lost me also. #GOPDebates #PJNET,Negative
9197,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,Negative
9198,Fox &amp; executives' attempt to kill Trump's buzz/momentum could have had the opposite effect -- a 'martyr effect.' #GOPDebate,Negative
9199,RT @aubreysitterson: My favorite moment from last night's #GOPDebate http://t.co/Vnc4IslI7q,Negative
9200,Donald Trump &amp; Hillary Clinton deserve each other. I guess if the parties nominate these 2 phonies then America deserves them too #GOPDebate,Neutral
9201,perfect summation of the #GOPDebate https://t.co/P2D2SEwvvl,Neutral
9202,RT @BettyFckinWhite: So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights  #combover http://t.co/IS9GYB7P31,Negative
9203,"Donald #Trump: great television, horrible statesmanship. @realDonaldTrump #GOPDebate And don't call me a ""hater"" because I am not. #Sad",Negative
9204,"Retweeted CDM (@RWSurferGirl):

Fox News is obviously trying to influence the makeup of the Republican field. 󾓬󾓦  #GOPDebate  #GOPDebates",Negative
9205,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Negative
9206,I think @_Hetrick in particular would like this @latimes entertainment take on #GOPDebate http://t.co/eecRwTlkEl,Negative
9207,An assassination attempt  ...now GOP has to deal w/ th consequences #GOPDebate #GOPDebates @theblaze,Neutral
9208,Perfect #GOPDebate  https://t.co/r5OZZtaeAb,Positive
9209,LIVE on #Periscope: GOP Debate Highlights #gopdebates  https://t.co/w4PKBuAufU,Neutral
9210,Neat 2see realworld events like #macdebate impact @Google search volumes. And how many Canadians followed #GOPDebate. http://t.co/WvgC2aN9pt,Neutral
9211,RT @JaclynHStrauss: I loved it in the #GOPdebate when @realDonaldTrump said the country needs him to straighten out the financial mess.,Positive
9212,.@hardball_chris hopes @FoxNews asks @GOP candidates about evolution #GOPDebate http://t.co/2P5PXMTIW1,Neutral
9213,"It seems like Ben Carson did a good job, but lacks the insights and depth of knowledge needed for a President #GOPDebates",Negative
9214,@guypbenson @megynkelly was as good as any Fox commentator could be. Thank you for calling out his cral Megyn! #GOPDebate,Negative
9215,I'm not a republican but GOTDAM I love Chris Christie #GOPDebate,Positive
9216,RT @ReignOfApril: CLOSING STATEMENTS Paul: I'm a different kind of Republican. I've been to Ferguson &amp; Baltimore and Chicago &amp; Detroit.  #G…,Neutral
9217,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9218,"RT @SteveKrak: My Final Four GOP candidates in 2016 picks were Rubio, Jeb, Rand &amp; Fiorina: https://t.co/wi3h7QWRIJ After #GOPDebate, what a…",Neutral
9219,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9220,"@foxandfriends @realDonaldTrump Look, we have progressive liberal media outlets praising @megynkelly performance at the #GOPDebate Nuff said",Negative
9221,RT @GallagherPreach: It is just me or can anyone else not wait for SNL this weekend for the debate coverage? #GOPdebates #GOPdebate,Positive
9222,FOX made an all out effort to take #DonaldTrump out. I hope his poll numbers catapult!! #GOPDebate,Negative
9223,@sallykohn @graceslick77 After last night's #GOPDebate there can be no doubt the corporatocracy rules.,Negative
9224,RT @SupermanHotMale: Number 1 Union Buster and ememy of working folks everywhere #GopDebates http://t.co/XP5UqTWsKu,Negative
9225,I thought #LastComicStanding airs on Wednesday nights? #GOPDebates,Negative
9226,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,Positive
9227,Last night #Rand Paul show us that he will face Donald #Trump and beat him many times if it possible #GOPDebate,Positive
9228,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Neutral
9229,"Big night between #GOPDebates &amp; #JonVoyage. I'm heading to 30 Rock to get you the highlights, plus anything you missed on @FirstLookMSNBC!",Positive
9230,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Negative
9231,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
9232,I think Carson said his rivals for the nomination want to divide us.  #GOPDebates,Negative
9233,"RT @SupermanHotMale: Translation, Jeb Bush, I fucked Florida schools so badly they still have not recovered. That is the truth, I live here…",Negative
9234,"Not sure about Jeb Bush, but one thing I know for sure is that he didn't help himself w/last nights #GOPDebate. @OutnumberedFNC @ericbolling",Negative
9235,"RT @saladinahmed: I was wondering how they were going to fit everyone in, but the set up looks great. #GOPDebate http://t.co/t1AFrr7tj1",Negative
9236,"Do they have Aaron Schock hidden behind a curtain ringing that little bell? 

#GOPDebates",Neutral
9237,RT @dick_nixon: I wouldn't want Carson to operate on me. #GOPDebate,Negative
9238,RT @JoeMyGod: First two ads during the debate: denture adhesive and memory pills. #CoreFoxAudience #GOPDebate,Negative
9239,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Negative
9240,#GOPDebates GO TRUMP!!! Love his honestly!!!!,Positive
9241,"RT @JillBidenVeep: Saying ""Bless You"" after someone sneezes is considered GOP healthcare. #GOPDebate",Neutral
9242,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",Negative
9243,Rand Paul is the only anti-government candidate who actually makes sense. #GOPDebate,Positive
9244,"#GOPDebate --&gt; Jeb looked/sounded as if he had just left a horror movie showing, stunned, stilted, frozen.  Jeb doesn't want to be President",Negative
9245,RT @halhefner: The creepy blond commentator just promised us that #god is coming to the #GOPdebates after the break. http://t.co/E6T5ZG8xwp,Negative
9246,"RT @br549q: #MegynKelly #KellyFile #GOPDebate 
#foxnews demnstrtes its bias for Jeb by time allotment &amp; time spent attackng Trump
http://t.…",Negative
9247,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
9248,"RT @FoxNews: .@ScottWalker: Instead of picking fights with Republicans, bring the fight back to @HillaryClinton. #GOPDebate http://t.co/NHR…",Neutral
9249,LOL Cruz is seriously going with hey Reagan came into office and Iran was scared and released the hostages?! LOL! #GOPDebates,Negative
9250,I wanted to be at work early tomorrow. I blame the #GOPDebates and #patron for my tardiness tomorrow....,Neutral
9251,RT @SalMasekela: That moment you realize you're watching Fox News and your not in handcuffs. #GOPDebates http://t.co/5L9INki5SF,Negative
9252,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,Negative
9253,Protip: Don't watch #GOPDebate and drink. Never. Again. (I don't remember how I got to bed.),Negative
9254,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,Negative
9255,RT @goldietaylor: Closing statements! #GOPDebates http://t.co/950Mi0Erjz,Neutral
9256,The republican candidates are closing with their love for God. Democrats would never do that... Just sayin. #GOP2016 #GOPDebate #GOPDebates,Negative
9257,"Aw, @JebBush, you can totes come over later for a good cry. I GOTCHU BOO. 👭 #GOPDebates",Negative
9258,"RT @RubinReport: Hey Huckabee, you're not allowed to talk about science related to abortion when you don't believe in climate change. #GOPD…",Negative
9259,RT @RWSurferGirl: We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate  #GOPDebates,Negative
9260,"RT @maureenjohnson: George W. Bush sitting in the back of this debate, quietly completing his first sudoku. #GOPDebate",Neutral
9261,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",Positive
9262,RT @Disruptepreneur: Wow. My primary source of entertainment for the next six months has been cemented. #GOPDebates #SoExciting,Positive
